id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,country,currency
912296210633224880,Villa Nunziatina,470435824,Claudio,nan,Carlentini,37.33599,15.01879,Entire home/apt,364.0,4,8,2024-08-17,0.59,1,310,5,IT089006C2236IWPZH,"Sicily, Sicilia, Italy",unknown
17640648,Top location -- Liberdade--Bright & Spacious,64613320,Madragoa,Lisboa,Santo Antnio,38.71781,-9.14327,Entire home/apt,103.0,4,180,2024-08-27,1.98,24,86,29,752527 /AL,"Lisbon, Lisbon, Portugal",unknown
1210114885769904155,Sydney CBD 1Br with Spa/Pool/Sauna/Gym by ICC 4ppl,564406815,Xian,nan,Sydney,-33.87331,151.19633,Entire home/apt,nan,2,2,2024-08-04,1.62,5,8,2,PID-STRA-68578,"Sydney, New South Wales, Australia",unknown
16643403,Happy Bear Inn,85252644,Jimmy,nan,Wyndham,-37.89831,144.64581,Entire home/apt,209.0,1,184,2024-08-31,2.81,1,296,59,nan,"Melbourne, Victoria, Australia",unknown
1060683985095724565,Duplex Apartment near Montmartre,554155358,Michael,nan,Buttes-Montmartre,48.8847925,2.3274167,Entire home/apt,243.0,1,0,nan,nan,5,354,0,Exempt - hotel-type listing,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
13931422,Habitación céntrica a 50m de la playa.,65460165,Jon,GuipÃºzcoa,Zarautz,43.2861,-2.17728,Private room,40.0,3,232,2024-09-13,2.32,2,359,17,nan,"Euskadi, Euskadi, Spain",unknown
47832521,"CH Luxury, Enjoy The Ocean From the Balcony-CS16",361398579,Cielo Stays,nan,Hollywood,26.016490936279297,-80.11727905273438,Entire home/apt,116.0,1,20,2024-08-21,0.47,44,346,5,nan,"Broward County, Florida, United States",unknown
1176639679502858184,Luxurious Pool Villa Aliki Beach,26620868,Gilles,nan,Πάρου (Paros),36.9961,25.14236,Entire home/apt,472.0,1,0,nan,nan,24,162,0,00001046001,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
334616,Great SXSW East Central Apartment,608539,D,nan,78741,30.24481,-97.72379,Entire home/apt,nan,1,2,2013-03-17,0.01,1,0,0,nan,"Austin, Texas, United States",unknown
1169492019772344267,温暖之屋,145755340,Miki,nan,GOSNELLS,-32.08883,115.94331,Private room,98.0,1,8,2024-09-14,2.31,1,241,8,nan,"Western Australia, Western Australia, Australia",unknown
32120661,Habitación doble + salón privado (con balcón),32027235,Sofia,Eixample,Sant Antoni,41.37847,2.15428,Private room,nan,2,3,2020-02-29,0.04,1,0,0,Exempt,"Barcelona, Catalonia, Spain",unknown
4857684,Unique exquisite beachfront property 2,15351872,Mary & Jason,nan,Fingal,53.52825,-6.08728,Entire home/apt,135.0,2,179,2024-08-31,1.81,4,237,35,nan,"Dublin, Leinster, Ireland",unknown
896812336956954550,Paris 11th sunny + calm 2br w/office,60816635,Stephanie,nan,Popincourt,48.86068810865698,2.373061358578083,Entire home/apt,nan,1,2,2024-06-22,0.14,1,0,1,7511108619421,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
890073142234488464,The unforgettable Journey,514390699,Molla,Dunedin City,Area Outside Ward,-45.88125,170.47577,Private room,70.0,2,28,2024-07-27,1.6,1,71,23,nan,New Zealand,unknown
48798271,Lapa garden III @ Pool / Balcony / Elevator / AC,59156390,Maria,Lisboa,Estrela,38.70853,-9.15769,Entire home/apt,114.0,1,269,2024-09-10,6.41,47,133,83,114361/AL,"Lisbon, Lisbon, Portugal",unknown
895687033729595843,Insurgentes Sur Loft,359943588,Irene,nan,Benito Juárez,19.36313870410489,-99.18637575803548,Entire home/apt,1200.0,4,22,2024-09-05,1.35,21,287,16,nan,"Mexico City, Distrito Federal, Mexico",unknown
1153118919610812497,Home away from home,50844446,Jaymie,nan,Bozeman,45.7081537,-111.0729606,Entire home/apt,225.0,28,1,2024-08-22,0.37,2,178,1,nan,"Bozeman, Montana, United States",unknown
37102782,HM - Pinheiro Downtown Living,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14943,-8.61365,Entire home/apt,96.0,1,71,2024-08-07,1.14,46,339,18,101207/AL,"Porto, Norte, Portugal",unknown
1064375601280110219,"5mins to Canary Wharf: King Bed, Balcony & Netflix",293245392,EliteStay,nan,Tower Hamlets,51.497752420600925,-0.0144139170927248,Entire home/apt,132.0,14,9,2024-07-23,1.19,5,170,9,nan,"London, England, United Kingdom",unknown
53390394,"Appartement Lyon 1er , 50m quai de Saône",128123723,Jérôme,nan,1er Arrondissement,45.76983250582165,4.826643787669912,Entire home/apt,150.0,2,6,2024-09-12,0.51,1,88,6,6938113655991,"Lyon, Auvergne-Rhone-Alpes, France",unknown
1187746164895433702,Lakeside Escape,137335919,Genny,Queens,Canning,46.03015,-66.0354,Entire home/apt,160.0,2,1,2024-07-31,0.51,2,353,1,nan,"New Brunswick, New Brunswick, Canada",unknown
1083862061329097171,Central 1-bedroom flat with extra sofa bed,37530099,Romain,nan,Gobelins,48.833558871898845,2.353635470190452,Entire home/apt,239.0,2,0,nan,nan,1,269,0,7511311568165,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1012294108546428916,Fully remodeled modern house,179372064,Nathalie,City of Los Angeles,West Hills,34.20204114613745,-118.63979872316122,Entire home/apt,520.0,30,0,nan,nan,1,242,0,nan,"Los Angeles, California, United States",unknown
567001,Very nice 70m2 apartment with  Eiffel Tower view,2789176,Gildas,nan,Vaugirard,48.83341,2.29243,Entire home/apt,125.0,3,72,2024-07-31,0.49,2,23,6,7511501172580,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
811513183873755845,Stonechat Cottage Portmagee,458363539,Skellig,Kerry County Council,Kenmare LEA-6,51.90573,-10.2791,Entire home/apt,140.0,3,10,2024-08-26,0.64,40,108,6,nan,Ireland,unknown
18063651,ZEUS OLYMPIC VIEW,121167626,Nektarios,nan,Χανίων,35.4694,24.14835,Private room,58.0,1,20,2023-10-08,0.31,2,343,2,1042K133K3226101,"Crete, Crete, Greece",unknown
53016265,Stylish 2-room apartment near City and Isar,8617965,Caspar,nan,Au-Haidhausen,48.12247,11.58684,Entire home/apt,130.0,3,44,2024-08-26,1.38,1,29,21,nan,"Munich, Bavaria, Germany",unknown
1231907216745407845,The Vintage Vista,111026193,Brian,nan,Le Plateau-Mont-Royal,45.52469,-73.60437,Private room,153.0,1,0,nan,nan,7,337,0,"296708, expires: 2025-05-31","Montreal, Quebec, Canada",unknown
50055806,Peaceful and quiet home,394201091,Madelynne,nan,Blacktown,-33.76097,150.83212,Private room,40.0,90,0,nan,nan,1,362,0,nan,"Sydney, New South Wales, Australia",unknown
27279214,Modern Suite Terra in Central Rome,204965335,Emma,nan,I Centro Storico,41.90423,12.48141,Entire home/apt,170.0,4,80,2024-08-06,1.18,1,227,47,nan,"Rome, Lazio, Italy",unknown
642701609827130907,"1 bedroom flat, easy access to central London",28506501,Carolynn,nan,Wandsworth,51.4228,-0.16544,Entire home/apt,50.0,4,1,2024-08-21,1.0,2,143,1,nan,"London, England, United Kingdom",unknown
15882659,aigua dolça 2-beachfront apartment-tamariu-costa b,102326201,Corredor Mató,nan,Palafrugell,41.91842,3.20978,Entire home/apt,1014.0,1,5,2023-01-01,0.08,130,74,0,HUTG-009891,"Girona, Catalonia, Spain",unknown
31925725,Paradise Pool/Canal Home 5 Min to Beach :},239357191,Juliana,nan,Fort Lauderdale,26.2067,-80.12642,Entire home/apt,203.0,2,41,2024-07-31,0.62,1,80,14,nan,"Broward County, Florida, United States",unknown
21197026,Sawasdee Bangkok,153097064,อลิสา,nan,Pra Wet,13.70019,100.64081,Private room,nan,180,0,nan,nan,1,0,0,nan,"Bangkok, Central Thailand, Thailand",unknown
23798167,Sensational Loft with Architectural Ingenuity,75085479,Nicolò,nan,BRERA,45.47914,9.1876,Entire home/apt,564.0,2,13,2023-11-25,0.17,1,173,2,nan,"Milan, Lombardy, Italy",unknown
1222329604564691689,Clerigos 82 Luxury Housing,595901112,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14598482080555,-8.613178367459113,Entire home/apt,215.0,3,0,nan,nan,1,348,0,121035/AL,"Porto, Norte, Portugal",unknown
49059730,Skylit Midtown Castle,2845,Jennifer,Manhattan,Hell's Kitchen,40.75426,-73.99227,Entire home/apt,240.0,30,3,2023-03-03,0.09,3,365,0,nan,"New York City, New York, United States",unknown
52020871,Modern PENTHOUSE apartment with private parking,265010,Claire,nan,sterbro,55.69373,12.5662,Entire home/apt,nan,6,1,2021-10-24,0.03,2,0,0,nan,"Copenhagen, Hovedstaden, Denmark",unknown
727583233321674882,#3. Cozy room with private entrance and batroom,209374726,Annie,nan,San Jose,37.30847,-121.80868,Private room,55.0,1,120,2024-07-30,5.14,3,182,74,nan,"Santa Clara County, California, United States",unknown
48961641,Fully Equipped Studio in Byward Market,52445814,Michaele,nan,Rideau-Vanier,45.42819,-75.68944,Entire home/apt,87.0,30,289,2024-08-30,6.91,2,162,70,STR-824-306,"Ottawa, Ontario, Canada",unknown
53943083,Lovely 4-bedroom apartment! 15 mins from Downtown,242277620,Dylan,nan,Greater Grand Crossing,41.76402,-87.61042,Entire home/apt,124.0,2,36,2024-09-03,1.14,3,159,5,R23000096361,"Chicago, Illinois, United States",unknown
655866054410358735,"Appartamento 85mq + terrazzo vista mare 70mq,Wi-Fi",48668074,Lino,nan,X Ostia/Acilia,41.73507613491154,12.259463779628277,Entire home/apt,200.0,3,4,2023-09-23,0.15,4,362,1,nan,"Rome, Lazio, Italy",unknown
649071510807522284,3 Bedroom with Oslo's best view,151510224,Stein,nan,Grünerløkka,59.9356318,10.7820999,Entire home/apt,4000.0,2,3,2022-07-25,0.11,2,365,0,nan,"Oslo, Oslo, Norway",unknown
1200066142798142760,Lovely Apartment with Balcony in a Fantastic Area!,212297195,Sophia,nan,Praha 3,50.0798165,14.4544517,Entire home/apt,2313.0,1,24,2024-09-18,11.61,63,350,24,nan,"Prague, Prague, Czech Republic",unknown
50040919,Rilassati e goditi il paesaggio!,305026849,Rosa Vittoria,Foggia,Peschici,41.92806,16.01972,Entire home/apt,33.0,1,8,2023-08-11,0.21,2,364,0,nan,"Puglia, Puglia, Italy",unknown
859597151114598576,Immaculate house in Haringey,457474771,M,nan,Haringey,51.58443637027506,-0.0668825989119905,Entire home/apt,199.0,5,0,nan,nan,5,364,0,nan,"London, England, United Kingdom",unknown
990534549642546426,Vivaldi Home - Immobili e Soluzioni Rent,503338653,Marco,nan,Bergamo,45.69442,9.68782,Entire home/apt,126.0,1,2,2024-07-10,0.24,12,290,2,IT016024B4C94X86TQ,"Bergamo, Lombardia, Italy",unknown
984504761992405526,Downtown Seaside Studio 9,233599991,Χρήστος,nan,Thessaloniki,40.6335062,22.9388546,Entire home/apt,80.0,1,0,nan,nan,30,260,0,00002317550,"Tokyo, KantÅ, Japan",unknown
15854242,Renovated & comfortable apartment in city center,41830207,Sabien,nan,Oud-Oost,52.35601,4.91086,Entire home/apt,257.0,3,20,2024-07-06,0.21,1,8,1,0363 C504 0D35 D547 780F,"Amsterdam, North Holland, The Netherlands",unknown
37536759,49 Camberwell Church St,283496893,Tyrese,nan,Southwark,51.47498,-0.08858,Entire home/apt,nan,1,0,nan,nan,1,0,0,nan,"London, England, United Kingdom",unknown
37384199,Le charme en plein coeur de Montmartre !,281693002,Emmanuel,nan,Buttes-Montmartre,48.88845,2.33386,Entire home/apt,nan,2,62,2024-03-02,1.0,1,0,34,7511805330037,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
904892695277574566,"Aris123 #51 - Entire Apt, Fully Equipped, 3Bedroom",211752896,Ted,nan,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9958594,23.7295521,Entire home/apt,113.0,1,6,2024-08-14,1.38,20,195,6,00002060835,"Athens, Attica, Greece",unknown
36235984,"University Inn, Washington King Junior Suite",270114059,University Inn,University District,University District,47.65813,-122.31738,Private room,332.0,1,6,2024-06-25,0.15,6,354,1,Exempt,"Sevilla, AndalucÃ­a, Spain",unknown
21944840,Airy and light one bedroom flat in London.,1440018,Andrea,nan,Lewisham,51.46629,-0.04064,Entire home/apt,122.0,5,43,2024-07-06,0.57,1,143,2,nan,"London, England, United Kingdom",unknown
1129715599214040903,Appartamenti 3 Camere letto 5 persone,7355717,Benedetto,Lecce,Otranto,40.14945,18.48383,Entire home/apt,204.0,2,0,nan,nan,11,192,0,IT075057B400022142,"Puglia, Puglia, Italy",unknown
17020894,Room on London Underground for 1 or 2 females,89086725,Sonia,nan,Barking and Dagenham,51.53752,0.14865,Private room,35.0,7,31,2019-10-06,0.34,2,87,0,nan,"London, England, United Kingdom",unknown
1141171104252226486,Sunny room for 3 people,573672023,Denys,Eixample,el Fort Pienc,41.40084,2.17829,Private room,136.0,2,17,2024-08-21,4.47,4,244,17,HUTB-011546,"Barcelona, Catalonia, Spain",unknown
17824312,Charmant T2 de 40m2 - centre ville - Paul Doumer,102158428,Quentin,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85184,-0.57445,Entire home/apt,nan,365,18,2018-04-30,0.2,1,0,0,nan,"Bordeaux, Nouvelle-Aquitaine, France",unknown
1116214166351701172,"Private entrance, private bathroom.",388771188,Femi,nan,nan,32.7436953,-97.2305875,Private room,62.0,3,16,2024-09-02,3.06,2,167,16,nan,"Fort Worth, Texas, United States",unknown
3222505,Domus vini,16317711,Stefano,nan,Aci Bonaccorsi,37.59073,15.11152,Entire home/apt,126.0,2,13,2024-09-18,0.11,3,266,2,19087001C223087,"Sicily, Sicilia, Italy",unknown
960312840751588379,"Room Geneva, 2nd fl rm with s br",523967463,Az,nan,"Colonial Village, Shepherd Park, North Portal Estates",38.98663,-77.02924,Private room,nan,3,18,2024-08-31,1.41,5,1,16,Hosted License: 5007242201002913<br />Unhosted License: 5007262201002673,"Washington, D.C., District of Columbia, United States",unknown
21921674,19th century appartment Berlin-Mitte,101105607,Manuel,Mitte,Alexanderplatz,52.52882,13.39701,Entire home/apt,nan,92,1,2018-01-04,0.01,1,0,0,nan,"Berlin, Berlin, Germany",unknown
841852428878760093,New Luxury 1 Bedroom Condo Downtown,6237251,Joy,nan,Rideau-Vanier,45.4258917,-75.68822949999999,Entire home/apt,103.0,45,0,nan,nan,5,223,0,nan,"Ottawa, Ontario, Canada",unknown
1056414327825725020,Newly renovated 2 bed Riverside,69683252,Daniel And G,nan,Dublin City,53.34436933727692,-6.235551065028124,Entire home/apt,334.0,5,2,2024-03-24,0.24,92,266,2,nan,"Dublin, Leinster, Ireland",unknown
53393697,Apto Térreo Luxo Completo Super bem equipado,170916608,Gabriel,nan,Recreio dos Bandeirantes,-23.00535,-43.4457,Entire home/apt,264.0,2,62,2024-09-21,1.8,7,148,14,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
879610754686942573,Knight's View Floriana - Flat 1,59871645,Jeffrey,nan,Floriana,35.89156,14.50459,Entire home/apt,100.0,3,43,2024-09-05,2.68,15,69,31,nan,Malta,unknown
633968806284955396,Cozy 2 BR 2 bath w/Garden Greenpoint Brooklyn,451866608,Aj,Brooklyn,Greenpoint,40.73763,-73.95416,Entire home/apt,265.0,30,8,2023-09-30,0.3,1,89,0,nan,"New York City, New York, United States",unknown
839139546459312698,1-Bedroom Hotel Suite - 1 bed,326084746,Suiteness,nan,Unincorporated Areas,36.1161685,-115.174499,Private room,598.0,1,0,nan,nan,498,119,0,nan,"Clark County, NV, Nevada, United States",unknown
5896436,Paris Magic Loft - Clean and Safe - up to 5 people,3836940,Amaury,nan,Panthéon,48.84967973203738,2.348011834231018,Entire home/apt,513.0,3,237,2024-07-04,2.09,1,68,19,7510501063780,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
12594670,เช่าต่อเดือนcondo circleมักกะสัน,20705220,Pipattra,nan,Ratchathewi,13.74889,100.55589,Entire home/apt,nan,1,0,nan,nan,1,0,0,nan,"Bangkok, Central Thailand, Thailand",unknown
790271971648054032,'house by the sea' Warrnambool,65666708,Kylie,nan,Warrnambool,-38.40917,142.5427,Entire home/apt,1950.0,2,23,2024-09-14,1.29,2,291,17,nan,"Barwon South West, Vic, Victoria, Australia",unknown
41712685,Matrimoniale Superior,329330062,Francesco,nan,Palermo,38.12222,13.36013,Private room,nan,1,1,2022-06-05,0.04,4,351,0,19082053B400664,"Sicily, Sicilia, Italy",unknown
53017651,Bordeaux : studio lumineux avec terrasse !,19236364,Aurore,Bordeaux,Nansouty - Saint Gens,44.824207,-0.572424,Entire home/apt,77.0,2,79,2024-08-26,2.29,1,7,23,3306300683213,"Bordeaux, Nouvelle-Aquitaine, France",unknown
694723529328289405,"Blueground | S Loop, gym & pool, nr Grant Park",107434423,Blueground,nan,Near South Side,41.86350729999999,-87.62375089999999,Entire home/apt,147.0,32,0,nan,nan,516,157,0,nan,"Chicago, Illinois, United States",unknown
930860589578135679,Appartement - Grosse Cloche,7108267,Nicolas,Bordeaux,Centre ville (Bordeaux),44.837008665203456,-0.5719300266010777,Entire home/apt,127.0,7,0,nan,nan,1,11,0,3306301130872,"Bordeaux, Nouvelle-Aquitaine, France",unknown
918780654057991058,Apartment stay in Bari,13798970,Pina,Bari,Bari,41.1199987,16.873471,Entire home/apt,143.0,3,13,2024-06-11,0.96,1,186,7,IT072006B400077807,"Puglia, Puglia, Italy",unknown
29666388,"Great Sand Villa, Beach Front Luxury Villa",223283523,Eleni,nan,Ρόδου (Rhodes),36.035526275634766,27.941028594970703,Entire home/apt,310.0,1,11,2024-08-12,0.17,2,161,3,00000259279,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
26815901,Gorgeous Townhome in Mt. Pleasant,597191,Whitney,nan,Mount Pleasant,49.26383,-123.07897,Entire home/apt,nan,30,0,nan,nan,1,0,0,nan,"Vancouver, British Columbia, Canada",unknown
585478615286683130,Poinciana Getaway: 2BR Apartment Near FLL Airport,78977995,Stay.Hospitality,nan,Fort Lauderdale,26.09659,-80.13626,Entire home/apt,71.0,1,63,2024-09-06,2.08,19,357,13,nan,"Broward County, Florida, United States",unknown
1160191588097610651,Elegant apartment in the 16th,332625128,Hamza,nan,Passy,48.86866717752137,2.2856806731326795,Entire home/apt,nan,1,0,nan,nan,1,154,0,7511613603894,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1164572018211092071,P3‼️® Malta's International House,571196840,Joseph,nan,Sliema,35.91276,14.50344,Private room,29.0,1,0,nan,nan,16,231,0,nan,Malta,unknown
930455922059925308,Welcoming 4 bedroom home with free parking,25066739,Fran,nan,Avonmouth & Lawrence Weston,51.49441,-2.65016,Entire home/apt,460.0,1,8,2024-05-26,0.56,5,326,3,nan,"Bristol, England, United Kingdom",unknown
1086874235172488580,cinematic 2 bed central location,215666176,Levan,nan,Harrow,51.60038,-0.26793,Entire home/apt,121.0,1,10,2024-08-19,3.09,7,82,10,nan,"London, England, United Kingdom",unknown
2022672,"Suite master,elegante ,confortável barra da Tijuca",7955669,Katia Valeria,nan,Barra da Tijuca,-23.00118,-43.34869,Private room,98.0,3,4,2024-01-06,0.04,9,364,1,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
1163109585346824393,Quarto 1 quadra da praia e Copacabana Palace,403753964,Pedro,nan,Copacabana,-22.965985662814056,-43.17984261634063,Private room,nan,1,1,2024-06-04,0.26,2,0,1,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
12071532,Retreat on the Ridge,17084515,InnList,Rotorua District,Area Outside Ward,-38.17311,176.34641,Entire home/apt,205.0,2,210,2024-09-07,2.05,105,266,26,nan,New Zealand,unknown
19245853,Hill top house,134752571,Tony,Mayo County Council,Belmullet-LEA-3,54.0133,-10.01816,Entire home/apt,89.0,3,87,2024-08-26,1.0,1,309,18,nan,Ireland,unknown
42511218,Apartment Gros 2 rooms WIFI 400m beach,338541478,Aitzol,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32262802124024,-1.9719150066375728,Entire home/apt,221.0,2,61,2024-08-26,1.21,1,324,8,ESS02767,"Euskadi, Euskadi, Spain",unknown
28038085,Sliema Junior Suite Casa Birmula Boutique Hotel,2307970,Mariella,nan,Bormla,35.88228,14.52167,Hotel room,nan,1,16,2022-08-16,0.22,10,320,0,nan,Malta,unknown
1150542911465774003,32% Off LongTerm Bookings in October|Pool|PS4|Tram,560908838,Jamie,Salford,Salford District,53.48198,-2.30861,Entire home/apt,181.0,14,1,2024-08-05,0.6,4,357,1,nan,"Greater Manchester, England, United Kingdom",unknown
3506037,SUITES BOSQUES MEDICA SUR,17650235,Chelita,nan,Coyoacán,19.29966,-99.15624,Private room,600.0,1,1,2022-10-07,0.04,2,363,0,nan,"Mexico City, Distrito Federal, Mexico",unknown
1159269032734739472,Habitación cómoda en Arganzuela,572598546,Eliane,Arganzuela,Chopera,40.39701,-3.70184,Private room,73.0,2,3,2024-06-24,0.95,2,73,3,nan,"Malaga, AndalucÃ­a, Spain",unknown
1151758539446619581,CactusCove-Trendy4BR/3BA w/Pool&Foosball&Firepit!,125929079,Stey Rentals And Team,nan,78744,30.197758986413227,-97.73922676373772,Entire home/apt,159.0,2,18,2024-09-03,4.78,1,31,18,nan,"Austin, Texas, United States",unknown
818613216042874631,Peaceful home near Zandvlei,439958861,Linda,nan,Ward 64,-34.0903898,18.4648195,Entire home/apt,2000.0,5,0,nan,nan,1,20,0,nan,"Cape Town, Western Cape, South Africa",unknown
40956868,COZY 2Room-Apartment*enjoy summer in vienna*,319136516,Benedikt Und Melina,nan,Whring,48.22408,16.34764,Entire home/apt,78.0,2,125,2024-08-30,2.18,2,289,33,nan,"Vienna, Vienna, Austria",unknown
550719899999640139,Sunset Studio,55040549,Katie,Nelson City,Area Outside Ward,-41.26157,173.30398,Private room,140.0,2,50,2024-06-28,2.21,1,25,28,nan,New Zealand,unknown
1133190107313404019,"duplex 2 rooms, center valencia wifi,AC",211991268,ValenciaGUEST,EXTRAMURS,ARRANCAPINS,39.46371650241877,-0.3870231297766816,Entire home/apt,nan,1,5,2024-06-02,1.05,83,0,5,nan,"Valencia, Valencia, Spain",unknown
604977877286912963,!Luxurious Double Room! JUST 3 Min Pacaville!,288178410,Ridvan,nan,Swieqi,35.92046,14.48474,Private room,45.0,1,6,2022-07-31,0.2,1,365,0,nan,Malta,unknown
37248792,Premium 1BR Corner Unit + Balcony and Lake Views!,63313003,K,nan,Loop,41.88561,-87.61848,Entire home/apt,176.0,32,2,2023-08-11,0.07,15,365,0,City registration pending,"Chicago, Illinois, United States",unknown
989330592972885769,Stunning Toronto Suite 15 Mins from Downtown,49268241,Michelle,nan,Stonegate-Queensway,43.62626981122605,-79.49698870802378,Entire home/apt,215.0,1,27,2024-10-19,2.08,1,33,23,STR-2309-HXYDVY,"Trentino, Trentino-Alto Adige/SÃ¼dtirol, Italy",unknown
1087658683993117765,"La Perla, comfort e relax",266069247,Maria Rosaria,Lecce,Ortelle,40.01654,18.40282,Entire home/apt,113.0,3,2,2024-08-29,1.22,18,265,2,IT075056B400086988,"Puglia, Puglia, Italy",unknown
1164458654493795530,Appartamento Aurelia 89,139253374,Luigi,Lecce,Nard,40.12675952345021,18.000246925710798,Entire home/apt,280.0,1,0,nan,nan,3,302,0,IT075052C200094950,"Puglia, Puglia, Italy",unknown
1107149180785359157,Appartement-terrasse Marais,17356336,Christophe,nan,Temple,48.86014,2.36309,Entire home/apt,760.0,1,0,nan,nan,1,269,0,nan,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1218138786901347537,#29 Studio in Local Thai Area 5 min walk to Subway,539379320,Surahdar,nan,Khlong Toei,13.7208,100.56439,Entire home/apt,846.0,1,1,2024-08-23,0.88,3,351,1,nan,"Bangkok, Central Thailand, Thailand",unknown
1198078912010050774,Quiet Cosy Room Near Airport,33186297,Katrina,nan,Rockdale,-33.9419673828832,151.1516865460233,Private room,87.0,1,3,2024-08-19,2.73,3,27,3,PID-STRA-65628,"Sydney, New South Wales, Australia",unknown
607752185117401948,Sonniges Apartment mit großzügigem Wohnraum,29329934,Kerria,nan,Cadaqués,42.2931,3.27854,Entire home/apt,129.0,3,34,2024-09-22,1.19,1,284,16,HUTG-002474,"Girona, Catalonia, Spain",unknown
1095103346262012964,Appartamento Moderno ed Elegante in pieno Centro,480337164,Antimo,nan,Montecalvario,40.840021,14.2483832,Entire home/apt,430.0,2,1,2024-03-11,0.16,2,125,1,nan,"Naples, Campania, Italy",unknown
3646236,Luxury beach Front Estate Magnum PI,17709954,Gilles,Honolulu,Koolaupoko,21.32464,-157.68145,Entire home/apt,10000.0,30,1,2017-03-08,0.01,1,261,0,106-722-5088-01,"Hawaii, Hawaii, United States",unknown
1020835897036190161,Home in Newlands. 14 Dec - 2nd Jan only!,545706123,Chris,nan,Ward 59,-33.9740799,18.4525964,Entire home/apt,nan,7,0,nan,nan,1,0,0,nan,"Cape Town, Western Cape, South Africa",unknown
913222291733959422,"2BR/2Bath Central Apt, Balcony - Near Hilton",446638490,Erfan,nan,Sisli,41.04468245422341,28.98545961421463,Entire home/apt,3401.0,2,20,2024-09-02,1.32,15,240,18,Exempt,"Istanbul, Marmara, Turkey",unknown
860220145388796395,studio moderne centre paris,368620840,César,nan,Opéra,48.8822197,2.3364828,Entire home/apt,60.0,30,0,nan,nan,4,365,0,"Available with a mobility lease only (""bail mobilité"")","Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1027552318801891603,Constance Lofts by Black Swan - Cozy Two-Bedroom,541716509,Black,nan,Lower Garden District,29.94156,-90.06966,Entire home/apt,149.0,1,15,2024-07-08,1.76,23,325,15,"22-CSTR-19172, 22-OSTR-19172","New Orleans, Louisiana, United States",unknown
1047758679263384443,Appartement en attique,4042583,Maxime,Lavaux-Oron,Bourg-en-Lavaux,46.4939837,6.714310299999999,Entire home/apt,190.0,2,21,2024-10-21,4.23,6,286,21,nan,"Vaud, Vaud, Switzerland",unknown
19200431,Michelle and Steven's place (II),20872645,Michelle,West Region,Bukit Batok,1.3577,103.75882,Private room,33.0,93,10,2024-06-11,0.11,2,359,1,nan,"Singapore, Singapore, Singapore",unknown
1011042357530633373,1-Bedroom Hotel Suite - 2 beds,326084746,Suiteness,nan,Mission Bay,32.7793116,-117.2108809,Private room,494.0,1,0,nan,nan,17,119,0,Exempt,"San Diego, California, United States",unknown
1178888015200208699,Spacious 2 Bedrooms Apartment with Free Parking,189874459,Alvaro,nan,Hammersmith and Fulham,51.47241,-0.20702,Entire home/apt,220.0,4,1,2024-07-20,0.6,10,121,1,nan,"London, England, United Kingdom",unknown
1109552761068414411,Can Nuñez 6,138035489,Isaac,nan,Llançà,42.35635,3.16162,Entire home/apt,57.0,1,61,2024-09-12,9.58,8,262,61,HUTG-047637,"Girona, Catalonia, Spain",unknown
16183950,City Central Heritage Big Suite,104419809,Nicole,Dunedin City,Area Outside Ward,-45.8814,170.49193,Entire home/apt,130.0,1,228,2024-09-10,2.42,5,305,27,nan,New Zealand,unknown
39769393,"Blueground | Rincon Hill, gym, steam room",107434423,Blueground,nan,Financial District,37.78717779999999,-122.3963593,Entire home/apt,222.0,31,0,nan,nan,173,326,0,nan,"San Francisco, California, United States",unknown
583091968976780884,Cal Tio Toni,431977102,Holidu,nan,Llubí,39.6983074,3.0024369,Entire home/apt,158.0,1,1,2023-04-12,0.06,87,364,0,ETV/14978,"Mallorca, Islas Baleares, Spain",unknown
